,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
57,"Shape of You","Ed Sheeran",12896,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
58,REMEDY,Alesso,12892,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
59,"Drift Away","Sons Of Zion",12769,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
60,Natural,"Imagine Dragons",12447,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
61,"I Fall Apart","Post Malone",12444,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
62,Better,Khalid,12426,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
63,"Solo (feat. Demi Lovato)","Clean Bandit",12377,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
64,"Boo'd Up","Ella Mai",12316,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
65,"Dreams - 2004 Remastered Edition","Fleetwood Mac",12251,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
66,Africa,Toto,12038,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
67,OTW,Khalid,12014,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
68,"Feels Like Summer","Childish Gambino",11898,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
69,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",11811,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
70,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",11740,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
71,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",11692,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
72,"One Kiss (with Dua Lipa)","Calvin Harris",11437,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
73,"Ring (feat. Kehlani)","Cardi B",11280,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
74,"Don’t Give It Up",Six60,11012,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
75,"I'm a Mess","Bebe Rexha",10763,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
76,Havana,"Camila Cabello",10730,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
77,changes,XXXTENTACION,10663,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
78,Closer,Six60,10655,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
79,"Venom - Music From The Motion Picture",Eminem,10608,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
80,Normal,Eminem,10540,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
81,"I Like Me Better",Lauv,10513,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
82,"Bright Blue Skies","Mitch James",10512,https://open.spotify.com/track/5zxwumO0laRosoeOvbVSvc
83,"Stepping Stone",Eminem,10334,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
84,STARGAZING,"Travis Scott",10187,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
85,"Good Guy (feat. Jessie Reyez)",Eminem,9959,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
86,"Hurt Somebody","Noah Kahan",9919,https://open.spotify.com/track/7apizLyhMRutg3ccXvr2qv
87,"The Middle",Zedd,9903,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
88,Toto,"Drax Project",9868,https://open.spotify.com/track/5JH1NuPiHEB0Wl03rLHNq7
89,"Playinwitme (feat. Kehlani)",KYLE,9830,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
90,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",9824,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
91,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,9762,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
92,"Leave a Light On","Tom Walker",9760,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
93,Thunder,"Imagine Dragons",9726,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
94,"Freaky Friday (feat. Chris Brown)","Lil Dicky",9467,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
95,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,9430,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
96,"Say My Name","David Guetta",9280,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
97,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,9126,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
98,"Feel It Still","Portugal. The Man",9122,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
99,"New Rules","Dua Lipa",9077,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
100,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",8808,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
101,"I'm Yours","Jason Mraz",8749,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
102,"Don’t Forget Your Roots",Six60,8697,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
103,"Mr. Brightside","The Killers",8672,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
104,Happier,"Ed Sheeran",8655,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
105,"Barbie Dreams","Nicki Minaj",8609,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
106,"What About Us",P!nk,8598,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
107,Perfect,"Ed Sheeran",8586,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
108,"Look Alive (feat. Drake)","BlocBoy JB",8546,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
109,IDGAF,"Dua Lipa",8511,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
110,"Young Dumb & Broke",Khalid,8501,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
111,Closer,"The Chainsmokers",8451,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
112,Believer,"Imagine Dragons",8413,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
113,"Level Up",Ciara,8363,https://open.spotify.com/track/5ubwXXOsH9bUhZsQ0Cybha
114,"Bed (feat. Ariana Grande)","Nicki Minaj",8209,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv
115,HUMBLE.,"Kendrick Lamar",8173,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
116,"All Girls Are The Same","Juice WRLD",8156,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
117,"Nice Guy (with Jessie Reyez)",Eminem,8128,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
118,"Say You Won't Let Go","James Arthur",8083,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
119,"Everybody Dies In Their Nightmares",XXXTENTACION,8040,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
120,Silence,Marshmello,7952,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
121,Mine,Bazzi,7852,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
122,"Don't Stop Believin'",Journey,7845,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
123,"Hotel California - Remastered",Eagles,7819,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
124,"Too Good At Goodbyes","Sam Smith",7792,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
125,"Mariners Apartment Complex","Lana Del Rey",7752,https://open.spotify.com/track/4UAW2gObi5o6sJla0qZpPn
126,"SLOW DANCING IN THE DARK",Joji,7742,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
127,"Paul - Skit","Paul Rosenberg",7675,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
128,FRIENDS,Marshmello,7647,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
129,"Candy Paint","Post Malone",7629,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
130,Rivers,Six60,7575,https://open.spotify.com/track/25qfmrJIuw6TAvXoZ0phzb
131,"Plug Walk","Rich The Kid",7537,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
132,"Woke Up Late","Drax Project",7520,https://open.spotify.com/track/4wrct9Dl3MSuszkggIpvbK
133,"ocean eyes","Billie Eilish",7498,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
134,"Under The Bridge","Red Hot Chili Peppers",7426,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0
135,"XO TOUR Llif3","Lil Uzi Vert",7420,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
136,"Look At Me!",XXXTENTACION,7403,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
137,"What Lovers Do (feat. SZA)","Maroon 5",7373,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
138,"All The Stars (with SZA)","Kendrick Lamar",7345,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
139,"River (feat. Ed Sheeran)",Eminem,7331,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
140,"Go Your Own Way - 2004 Remastered Edition","Fleetwood Mac",7311,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
141,Halo,Beyoncé,7289,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
142,Noticed,"Lil Mosey",7287,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
143,Crazy,"Gnarls Barkley",7260,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo
144,"Baby Shark",Pinkfong,7213,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG
145,Ladders,"Mac Miller",7209,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
146,"Have You Ever Seen The Rain?","Creedence Clearwater Revival",7202,https://open.spotify.com/track/2LawezPeJhN4AWuSB0GtAU
147,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",7132,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
148,"How To Fly","Sticky Fingers",7104,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
149,"Tennessee Whiskey","Chris Stapleton",7092,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
150,"Thinking Out Loud","Ed Sheeran",7086,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
151,"Bohemian Rhapsody - Remastered 2011",Queen,7045,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
152,"Let Her Go",Passenger,7025,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
153,1-800-273-8255,Logic,7019,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
154,"Castle on the Hill","Ed Sheeran",6984,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
155,"Rolling Stone",Six60,6971,https://open.spotify.com/track/5zv8uI8Oz6ZMx6DjB4lDgJ
156,Peach,Broods,6962,https://open.spotify.com/track/35cr60GvlqBVchNX7fBqyo
157,"The Chain - 2004 Remastered Edition","Fleetwood Mac",6948,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
158,"Sweet Home Alabama","Lynyrd Skynyrd",6933,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
159,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",6915,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
160,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,6914,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
161,Riptide,"Vance Joy",6910,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
162,Redbone,"Childish Gambino",6898,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
163,Lust,"Lil Skies",6834,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
164,"Sorry Not Sorry","Demi Lovato",6830,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
165,"No Role Modelz","J. Cole",6828,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
166,"Red Red Wine - Edit",UB40,6819,https://open.spotify.com/track/1vYew137WJ69SFp9oez3xm
167,"Take Me to Church",Hozier,6796,https://open.spotify.com/track/3KYOGt8IO6j8wptkG9THag
168,"This Is America","Childish Gambino",6754,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
169,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",6629,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
170,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",6612,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
171,"Mo Bamba","Sheck Wes",6580,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
172,"In My Blood","Shawn Mendes",6552,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
173,Location,Khalid,6518,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
174,September,"Earth, Wind & Fire",6471,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ
175,"Em Calls Paul - Skit",Eminem,6450,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15
176,"Wake Up in the Sky","Gucci Mane",6448,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
177,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,6404,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
178,"Only To Be",Six60,6378,https://open.spotify.com/track/1yaFHifoHlN5MEtL5YEgA4
179,"All Mine","Kanye West",6371,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
180,"Never Be the Same","Camila Cabello",6318,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
181,"Don’t Matter To Me (with Michael Jackson)",Drake,6304,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
182,"Let You Down",NF,6292,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
183,"Hey Ya! - Radio Mix / Club Mix",OutKast,6287,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM
184,"Just Friends","Hayden James",6278,https://open.spotify.com/track/6tB4XVKceo2307SSWXaO0y
185,"Body Like A Back Road","Sam Hunt",6271,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
186,"That's What I Like","Bruno Mars",6270,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
187,"Ric Flair Drip (& Metro Boomin)",Offset,6258,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
188,Fire,"Peking Duk",6256,https://open.spotify.com/track/3BZkEOJwKUYRlkLWZB1izC
189,"Never Ever (feat. Sarah)","The Rubens",6215,https://open.spotify.com/track/4E2s2lCNKxbWJMwHPMzOfq
190,"Sultans Of Swing","Dire Straits",6208,https://open.spotify.com/track/6cr6UDpkjEaMQ80OjWqEBQ
191,"Lean Wit Me","Juice WRLD",6197,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
192,Congratulations,"Post Malone",6186,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
193,"Wonderwall - Remastered",Oasis,6179,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
194,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",6179,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
195,"This Is Me","Keala Settle",6175,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
196,"One Dance",Drake,6171,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
197,Hope,XXXTENTACION,6167,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
198,"Counting Stars",OneRepublic,6159,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
199,"Sweet Child O' Mine","Guns N' Roses",6159,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
200,"Despacito - Remix","Luis Fonsi",6141,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
