,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
57,"Shape of You","Ed Sheeran",60525,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
58,Moonlight,XXXTENTACION,60453,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
59,"Born To Be Yours",Kygo,58858,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
60,"Psycho (feat. Ty Dolla $ign)","Post Malone",58355,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
61,"RAP DEVIL","Machine Gun Kelly",58349,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l
62,"Just Friends","Hayden James",57675,https://open.spotify.com/track/6tB4XVKceo2307SSWXaO0y
63,"Feels Like Summer","Childish Gambino",56813,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
64,"I Fall Apart","Post Malone",55563,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
65,2002,Anne-Marie,54525,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
66,"Love Lies (with Normani)",Khalid,53549,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
67,"Solo (feat. Demi Lovato)","Clean Bandit",53228,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
68,"One Kiss (with Dua Lipa)","Calvin Harris",51828,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
69,Valentine,"5 Seconds of Summer",51511,https://open.spotify.com/track/19hh7DkfRBrpRGYfKlw7jb
70,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",50653,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
71,"Show You",CXLOE,49869,https://open.spotify.com/track/16GAMmkIzTIT7aH19TtW3f
72,"About You","Tyron Hapi",49140,https://open.spotify.com/track/1gy8SNsZ7ceHqV2mFF3m0G
73,changes,XXXTENTACION,48368,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
74,"Hurt Somebody","Noah Kahan",47575,https://open.spotify.com/track/7apizLyhMRutg3ccXvr2qv
75,"Mr. Brightside","The Killers",47313,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
76,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",47139,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
77,"I Like Me Better",Lauv,46613,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
78,OTW,Khalid,46262,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
79,"I'm Yours","Jason Mraz",45080,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
80,STARGAZING,"Travis Scott",45006,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
81,Africa,Toto,44553,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
82,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",44255,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
83,"Self Care","Mac Miller",43742,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
84,"Venom - Music From The Motion Picture",Eminem,43702,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
85,"I Wanna Know (feat. Bea Miller)",NOTD,43036,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
86,"8 Letters","Why Don't We",42917,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
87,"I'm a Mess","Bebe Rexha",42177,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
88,"Love No More","Loud Luxury",42006,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
89,"Stepping Stone",Eminem,41949,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
90,"Mariners Apartment Complex","Lana Del Rey",41586,https://open.spotify.com/track/4UAW2gObi5o6sJla0qZpPn
91,"The Middle",Zedd,41556,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
92,Crazy,"Gnarls Barkley",41353,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo
93,Closer,"The Chainsmokers",41319,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
94,Havana,"Camila Cabello",41214,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
95,Normal,Eminem,41045,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
96,"I Said Hi","Amy Shark",40723,https://open.spotify.com/track/4gvPqK7RifS2F45o9Obo5B
97,Riptide,"Vance Joy",40651,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
98,HUMBLE.,"Kendrick Lamar",40427,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
99,"Bed (feat. Ariana Grande)","Nicki Minaj",40104,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv
100,"Say You Won't Let Go","James Arthur",40039,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
101,Thunder,"Imagine Dragons",39850,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
102,"Good Guy (feat. Jessie Reyez)",Eminem,39610,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
103,"Feel It Still","Portugal. The Man",39592,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
104,Younger,Ruel,39289,https://open.spotify.com/track/2qXicQG06oT0ijKBznpgQv
105,Happier,"Ed Sheeran",39085,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
106,Trip,"Ella Mai",38966,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
107,"Look Alive (feat. Drake)","BlocBoy JB",38676,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
108,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,38235,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
109,"High On Life (feat. Bonn)","Martin Garrix",38035,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
110,"Young Dumb & Broke",Khalid,37919,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
111,"SLOW DANCING IN THE DARK",Joji,37203,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
112,"Everybody Dies In Their Nightmares",XXXTENTACION,37097,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
113,Believer,"Imagine Dragons",37056,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
114,"New Rules","Dua Lipa",36795,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
115,Noticed,"Lil Mosey",36705,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
116,"Saturday Sun","Vance Joy",36552,https://open.spotify.com/track/2RiBogNRfulkNf7fVbPOrJ
117,Halo,Beyoncé,36469,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
118,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,36450,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
119,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",36407,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
120,Medicine,Robinson,35924,https://open.spotify.com/track/4GV5sSkmlS3BQutuSIqZkV
121,"ocean eyes","Billie Eilish",35907,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
122,"Bright Blue Skies","Mitch James",35813,https://open.spotify.com/track/5zxwumO0laRosoeOvbVSvc
123,1-800-273-8255,Logic,35616,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
124,IDGAF,"Dua Lipa",35578,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
125,"Look At Me!",XXXTENTACION,35549,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
126,"Go Bang",Pnau,35188,https://open.spotify.com/track/6PKxFkewPt55P5ao5tVS5o
127,"Clark Griswold","Hilltop Hoods",35123,https://open.spotify.com/track/5dtqtvjmFlj3ZQ477OjifI
128,"Killing My Time","G Flip",35078,https://open.spotify.com/track/7MXYfLhcOjb8DHI38M8CdN
129,"Let Her Go",Passenger,34647,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
130,"Seasons (feat. Khalid)",6LACK,34122,https://open.spotify.com/track/1AROE0XcC4ySCxXF65mutZ
131,Switch,6LACK,34120,https://open.spotify.com/track/29ZZAShKhwRUuKULSNtxX6
132,Perfect,"Ed Sheeran",33907,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
133,Groceries,Mallrat,33836,https://open.spotify.com/track/4x0pNOZ5r6kJMjsvsoliBm
134,"This Is America","Childish Gambino",33810,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
135,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,33755,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
136,"River (feat. Ed Sheeran)",Eminem,33742,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
137,"Dreams - 2004 Remastered Edition","Fleetwood Mac",33675,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
138,"Don’t Matter To Me (with Michael Jackson)",Drake,33630,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
139,"Want To","Dua Lipa",33577,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
140,"Wonderwall - Remastered",Oasis,33186,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
141,"Barbie Dreams","Nicki Minaj",33181,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
142,"All I Am","Jess Glynne",32974,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
143,"XO TOUR Llif3","Lil Uzi Vert",32968,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
144,"All Girls Are The Same","Juice WRLD",32952,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
145,"Wake Me Up",Avicii,32928,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
146,"Too Good At Goodbyes","Sam Smith",32618,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
147,Silence,Marshmello,32551,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
148,"Gold Digger","Kanye West",32512,https://open.spotify.com/track/3QHPHLAkYV5cQBUYs6rowx
149,"Under The Bridge","Red Hot Chili Peppers",32385,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0
150,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,32383,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
151,"Freaky Friday (feat. Chris Brown)","Lil Dicky",32361,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
152,"Tie Me Down (with Elley Duhé)",Gryffin,32252,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
153,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",32220,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
154,"All The Stars (with SZA)","Kendrick Lamar",32091,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
155,"Pretty Little Fears (feat. J. Cole)",6LACK,31897,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
156,"One Dance",Drake,31787,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
157,"Castle on the Hill","Ed Sheeran",31576,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
158,"Nice Guy (with Jessie Reyez)",Eminem,31548,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
159,"Let You Down",NF,31511,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
160,"Take Me to Church",Hozier,31281,https://open.spotify.com/track/3KYOGt8IO6j8wptkG9THag
161,Mine,Bazzi,31145,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
162,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",30907,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
163,"Wake Up in the Sky","Gucci Mane",30670,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
164,Superhero,Lauv,30644,https://open.spotify.com/track/1Fo4OvzP9PThFKMeMIAEYu
165,"Hey Ya! - Radio Mix / Club Mix",OutKast,30486,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM
166,Iris,"The Goo Goo Dolls",30429,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
167,"No Scrubs",TLC,30137,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs
168,Unforgettable,"French Montana",30083,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
169,FRIENDS,Marshmello,29968,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
170,1950,"King Princess",29890,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
171,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,29808,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
172,"Remind Me to Forget",Kygo,29780,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
173,"Bohemian Rhapsody - Remastered 2011",Queen,29776,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
174,"Ric Flair Drip (& Metro Boomin)",Offset,29752,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
175,"Candy Paint","Post Malone",29714,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
176,"All Mine","Kanye West",29551,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
177,Starboy,"The Weeknd",29415,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
178,"you should see me in a crown","Billie Eilish",29374,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
179,"Counting Stars",OneRepublic,29338,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
180,Waves,"Dean Lewis",29338,https://open.spotify.com/track/0BfVKJALJjpzNYIQiEgF2G
181,"Thinking Out Loud","Ed Sheeran",29186,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
182,"Paul - Skit","Paul Rosenberg",29169,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
183,"Lucky Strike","Troye Sivan",28970,https://open.spotify.com/track/5mTJcvxRxq3uF5wUjjciDw
184,"Call Out My Name","The Weeknd",28916,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
185,"REEL IT IN",Aminé,28860,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
186,Ladders,"Mac Miller",28826,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
187,Congratulations,"Post Malone",28644,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
188,"Playinwitme (feat. Kehlani)",KYLE,28353,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
189,"Gangsta's Paradise",Coolio,28181,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
190,"Sorry Not Sorry","Demi Lovato",28165,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
191,"Body Like A Back Road","Sam Hunt",28155,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
192,"Dance To This (feat. Ariana Grande)","Troye Sivan",27962,https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2
193,September,"Earth, Wind & Fire",27948,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ
194,"Uptown Funk","Mark Ronson",27930,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
195,Talia,"King Princess",27865,https://open.spotify.com/track/53jbdPQBaH6WaQvW0zmGBs
196,Redbone,"Childish Gambino",27769,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
197,"Glorious (feat. Skylar Grey)",Macklemore,27703,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
198,Peach,Broods,27657,https://open.spotify.com/track/35cr60GvlqBVchNX7fBqyo
199,1955,"Hilltop Hoods",27616,https://open.spotify.com/track/6oSmp7qnvAxUXeUKhl67a6
200,"Down Under","Men At Work",27546,https://open.spotify.com/track/7jTKLKs3NDmDnJHan5M2A0
