,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,"Praise The Lord (Da Shine)","A$AP Rocky",32780,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
56,Flames,"David Guetta",31451,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
57,"Drink About",Seeb,31201,https://open.spotify.com/track/2GGGm4MLQynB3I4E4ycIYC
58,Shotgun,TIX,29573,https://open.spotify.com/track/3XLuehOxBsDJoN3RBO2wfX
59,"Not Alike (feat. Royce Da 5'9)",Eminem,29230,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
60,"Disco Demolition 2018 (Stabekk Anthem)",J-Dawg,27989,https://open.spotify.com/track/04rjxIPsEtpM8Yj9UPy6Tt
61,breathin,"Ariana Grande",26012,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
62,"Jocelyn Flores",XXXTENTACION,25766,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
63,Moonlight,XXXTENTACION,25025,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
64,"Into Your Arms (feat. Ava Max)","Witt Lowry",24842,https://open.spotify.com/track/6rfRwqIMFFCDpuvYGvgtpD
65,"Mariners Apartment Complex","Lana Del Rey",24711,https://open.spotify.com/track/4UAW2gObi5o6sJla0qZpPn
66,"I Like It","Cardi B",24389,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
67,Greatest,Eminem,24356,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
68,"RAP DEVIL","Machine Gun Kelly",24330,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l
69,changes,XXXTENTACION,24202,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
70,"Et bitte lite småbruk oppå Gålå",Katastrofe,24116,https://open.spotify.com/track/1ev9Vx8U4bvuJSBmwYz5uJ
71,"Remind Me to Forget",Kygo,23567,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
72,"rockstar (feat. 21 Savage)","Post Malone",23271,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
73,"Like I Love You","Lost Frequencies",23166,https://open.spotify.com/track/2ZrM2IfZelBZMZoBq9y4kj
74,Nevermind,"Dennis Lloyd",23121,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
75,"Majesty (with Labrinth & feat. Eminem)","Nicki Minaj",22625,https://open.spotify.com/track/38TgLPNHsPzgqri5G4SPun
76,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,22570,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
77,"Losing It Over You (feat. Ayme)",Matoma,21946,https://open.spotify.com/track/6TfbZ9vy5zqBEDLmqwH9sp
78,"Unnskyld (from the Original Motion Picture ""Battle"")",Yomi,21873,https://open.spotify.com/track/2DVqeI32HixbQi59kXLpG6
79,"One Kiss (with Dua Lipa)","Calvin Harris",21842,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
80,Sjalu,"Vidar Villa",21739,https://open.spotify.com/track/1C1qtJrq9eH88UZRQA8oTy
81,Kamikaze,Eminem,21399,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
82,Perfect,"Ed Sheeran",21277,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
83,Crime,VAX,20934,https://open.spotify.com/track/05OCY605lOXP7koHNBMPc2
84,STARGAZING,"Travis Scott",20799,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
85,"lovely (with Khalid)","Billie Eilish",20581,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
86,"Rewind (feat. Anthony Russo)",G-Eazy,20460,https://open.spotify.com/track/3jjj9bdY7bYWZaaWPwmOpj
87,2002,Anne-Marie,20326,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
88,"High On Life (feat. Bonn)","Martin Garrix",20219,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
89,"no tears left to cry","Ariana Grande",20058,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
90,Nonstop,Drake,19839,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
91,"Tie Me Down (with Elley Duhé)",Gryffin,19346,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
92,"Riot (Lo Lo Loco) [feat. Alida]",LVNDSCAPE,19241,https://open.spotify.com/track/6RjnrYo3B3cDceAf3UvK5w
93,"Don't Hide","Mike Perry",18878,https://open.spotify.com/track/5Ddp5V1M84fKmXbtDhASu0
94,"Good Guy (feat. Jessie Reyez)",Eminem,18870,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
95,"Just Got Paid",Sigala,18448,https://open.spotify.com/track/0v3BMLcwUmAwyqJaf5997o
96,"Stepping Stone",Eminem,18236,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
97,"Bad Boy (feat. Luana Kiara)","Tungevaag & Raaban",18203,https://open.spotify.com/track/64p6ua7zpf66s62StC2QLv
98,"Sweet but Psycho","Ava Max",17961,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
99,Happier,"Ed Sheeran",17961,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
100,"All For Love","Tungevaag & Raaban",17945,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ
101,Sober,"Demi Lovato",17883,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
102,"Without You (feat. Sandro Cavazza)",Avicii,17499,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
103,Drømmemann,Cess,17235,https://open.spotify.com/track/4PmENqnjybovsBQE1iZ0AO
104,"God's Plan",Drake,17070,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
105,"I Wanna Know (feat. Bea Miller)",NOTD,16958,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
106,Big,Lemaitre,16907,https://open.spotify.com/track/1D71evI7Ii9G4CXl5z8miv
107,"Psycho (feat. Ty Dolla $ign)","Post Malone",16853,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
108,"All Falls Down","Alan Walker",16672,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
109,"Snakk Spansk Til Meg",Cir.Cuz,16667,https://open.spotify.com/track/7Lz2HZL9aKXfohdPy7QiKx
110,"Venom - Music From The Motion Picture",Eminem,16594,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
111,"Change My Heart","Ummet Ozcan",16572,https://open.spotify.com/track/34m69Q5xrI67xUM8MHFWeK
112,"Shape of You","Ed Sheeran",16326,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
113,SWISH,Tyga,16319,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
114,"Right Now","Nick Jonas",16278,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
115,"Dancing In The Moonlight (feat. NEIMY)",Jubel,16243,https://open.spotify.com/track/4Vs8RLrUdDXeaZbNeIOrtn
116,"Forget to Forget","SHY Martin",16119,https://open.spotify.com/track/4E5IBDRu8kJbzUv1qaZM1t
117,Walls,Ruben,16051,https://open.spotify.com/track/5RL63ttvv7JNhmDuiyjFLw
118,"Bare så du vett det",Stavangerkameratene,15917,https://open.spotify.com/track/3KZ0AsCkUgYDagOtAljFn5
119,Jasmine,"Lil Halima",15856,https://open.spotify.com/track/5543Umbc63IWARuELb4jmF
120,Shotgun,"George Ezra",15600,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
121,"Self Care","Mac Miller",15496,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
122,"Pretty Little Fears (feat. J. Cole)",6LACK,15452,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
123,"Break Up a Bit","Peg Parnevik",15406,https://open.spotify.com/track/4i4ktHkSqZ8Ig3Vfr4kIIv
124,"Don’t Matter To Me (with Michael Jackson)",Drake,15393,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
125,"Ikke som de andre","Sondre Justad",15031,https://open.spotify.com/track/3lYlbSVfxrSDE7FwO5fzzI
126,Normal,Eminem,14912,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
127,Faded,"Alan Walker",14575,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
128,Believer,"Imagine Dragons",14512,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
129,"Échame La Culpa","Luis Fonsi",14420,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
130,"Despacito - Remix","Luis Fonsi",14370,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
131,"Audio - with Sia, Diplo & Labrinth",Sia,14236,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
132,Connection,OneRepublic,14226,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
133,Lullaby,R3HAB,14199,https://open.spotify.com/track/1U3SFEPvIhSsKMzyMKvxET
134,"I Fall Apart","Post Malone",14120,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
135,"Space For Two","Mr. Probz",14069,https://open.spotify.com/track/2vNyWYQtbrgOKcSG64SZMJ
136,"Rundt neste sving",Rotlaus,14050,https://open.spotify.com/track/0ARPFpJeBfsRmwrrzdvrls
137,"Like I Do","David Guetta",14047,https://open.spotify.com/track/4aBYzs8RxZMuqyOanNlf8I
138,"Your Love","David Guetta",13943,https://open.spotify.com/track/0tgbSxoFjZ20MjfoKwWevV
139,"One Night Stand","Vidar Villa",13729,https://open.spotify.com/track/3RF3C4fu4cvLls5DAr9BjB
140,"Berre i natt",Rotlaus,13684,https://open.spotify.com/track/6zUYBBR8WX5Yi2dESzrsLR
141,"Look At Me!",XXXTENTACION,13586,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
142,BEBE,6ix9ine,13520,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
143,"Everybody Dies In Their Nightmares",XXXTENTACION,13480,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
144,BILLY,6ix9ine,13438,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
145,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,13273,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
146,"Here I Am - from the Dumplin' Original Motion Picture Soundtrack","Dolly Parton",13236,https://open.spotify.com/track/55CZpjiHsHAMJURSA8OtsO
147,"Creep On Me",GASHI,13140,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
148,"Nice To Meet You",Vigiland,13004,https://open.spotify.com/track/7GfVVc0J7EEUnKyhrqvlzT
149,"Den Finast Eg Veit",Hellbillies,12920,https://open.spotify.com/track/3NQDZSM47zCMao3GFkcqaV
150,"FOR LOVE.","Jesper Jenset",12898,https://open.spotify.com/track/0ERl44gNpWVpONKCxMYOxG
151,"The Sound Of Silence",Disturbed,12885,https://open.spotify.com/track/0eZBeB2xFIS65jQHerispi
152,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",12796,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
153,"Wild Enough",Elina,12664,https://open.spotify.com/track/6oynBOei3VDaRYmBghTCOO
154,"Dancing On My Own","Calum Scott",12617,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
155,"Want To","Dua Lipa",12608,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
156,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",12574,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
157,"The Spectre","Alan Walker",12537,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ
158,"Lean Wit Me","Juice WRLD",12502,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
159,Havana,"Camila Cabello",12500,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
160,"I'll Be There","Jess Glynne",12478,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
161,"Wake Me Up",Avicii,12458,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
162,"Here With Me",Elina,12422,https://open.spotify.com/track/02VOS5QRFc6i1XQVROAeDi
163,"Home with You","Madison Beer",12379,https://open.spotify.com/track/0iwsQWgtjSq2kUXuZwTDAL
164,"Feel It Still","Portugal. The Man",12360,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
165,"Sincerity Is Scary","The 1975",12353,https://open.spotify.com/track/06Vthiq8nNDuT5nOcch535
166,"Blah Blah Blah","Armin van Buuren",12332,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
167,"I Don't Dance (Without You) [with Enrique Iglesias]",Matoma,12302,https://open.spotify.com/track/6jjlYmSHWFv62PmwOv6gRR
168,"Too Good At Goodbyes","Sam Smith",12285,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
169,Africa,Toto,12265,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
170,Jovial,"Freddy Kalas",12263,https://open.spotify.com/track/5paNYIC0vrVj1EWGVzfJzb
171,"All Girls Are The Same","Juice WRLD",12163,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
172,"Thick And Thin",LANY,12119,https://open.spotify.com/track/7qIICzwgm3eu1Ic3ufPGJf
173,"Nice For What",Drake,11899,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
174,"I'm Yours","Jason Mraz",11870,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
175,"Nice Guy (with Jessie Reyez)",Eminem,11812,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
176,Thunder,"Imagine Dragons",11790,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
177,FRIENDS,Marshmello,11772,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
178,"Start Again (feat. Logic)",OneRepublic,11763,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
179,"Say You Won't Let Go","James Arthur",11684,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
180,1-800-273-8255,Logic,11683,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
181,Noticed,"Lil Mosey",11650,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
182,Fredag,"Kjartan Lauritzen",11643,https://open.spotify.com/track/7kAYAYEfOy0ZkpGGLN3XiZ
183,Silence,Marshmello,11588,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
184,Halo,Beyoncé,11585,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
185,"Balenciaga Challenge (feat. Offset)",6LACK,11514,https://open.spotify.com/track/6Zisja44KqMZj4GM4UY6Yv
186,"Let Her Go",Passenger,11498,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
187,Somebody,"The Chainsmokers",11482,https://open.spotify.com/track/6H0Ai73WGIOFoGm5zmbdx1
188,Stargazing,Kygo,11479,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
189,"A Little Longer",Broiler,11478,https://open.spotify.com/track/4IafPzKNtRLZ1lolDH5ako
190,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,11449,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
191,"The Night We Met","Lord Huron",11418,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
192,"8 Letters","Why Don't We",11394,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
193,"All of Me","John Legend",11253,https://open.spotify.com/track/3uhBIQ7tv8j1FME8cFGEfG
194,IDGAF,"Dua Lipa",11253,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
195,Tuesday,"Burak Yeter",11158,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
196,"River (feat. Ed Sheeran)",Eminem,11136,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
197,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,11106,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
198,OTW,Khalid,11091,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
199,"Delicate - Seeb Remix","Taylor Swift",11090,https://open.spotify.com/track/2Sy2oGjP5RYB4cLVoDU0Gz
200,"Focus - Demo",Sigrid,10993,https://open.spotify.com/track/7LoZF8gO07eMKPZWmiiFm6
